time,true_time,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95
1764,5.830137,63.44933487,52.85531635,74.0433534,47.2471817,79.65148805
1765,5.832877,47.74016388,37.14480229,58.33552547,31.53595667,63.94437109
1766,5.835616,62.28738526,51.69068077,72.88408974,46.08112427,78.49364624
1767,5.838356,49.6040971,39.00604989,60.20214431,33.39578259,65.81241161
1768,5.841096,59.33837051,48.73898075,69.93776027,43.12800274,75.54873828
1769,5.843836,51.83811036,41.23737821,62.4388425,35.62568959,68.05053112
1770,5.846575,63.98863611,53.38656176,74.59071047,47.77416261,80.20310962
1771,5.849315,57.92040818,47.31699178,68.52382458,41.7038822,74.13693416
1772,5.852055,50.35286028,39.748102,60.95761856,34.13428208,66.57143848
1773,5.854795,49.9566706,39.35057062,60.56277058,33.73604044,66.17730076
1774,5.857534,50.93240504,40.32496353,61.53984655,34.70972318,67.1550869
1775,5.860274,62.24041113,51.63162825,72.84919401,46.01567783,78.46514443
1776,5.863014,48.65788711,38.04776303,59.26801118,32.43110263,64.88467159
1777,5.865753,59.45965648,48.84819138,70.07112158,43.23082107,75.68849188
1778,5.868493,56.24825786,45.63545191,66.86106382,40.0173718,72.47914393
1779,5.871233,50.34153332,39.72738667,60.95567996,34.10859684,66.57446979
1780,5.873973,61.36715913,50.75167197,71.9826463,45.13217252,77.60214575
1781,5.876712,46.47061985,35.85379234,57.08744736,30.23358335,62.70765635
1782,5.879452,57.22547165,46.60730396,67.84363934,40.98638552,73.46455778
1783,5.882192,53.74022354,43.12071584,64.35973124,37.49908804,69.98135904
1784,5.884932,57.59602798,46.97518044,68.21687552,41.35284337,73.83921258
1785,5.887671,50.48448231,39.86229509,61.10666952,34.23924885,66.72971576
1786,5.890411,55.47047673,44.84695001,66.09400344,39.22319467,71.71775878
1787,5.893151,51.26031804,40.63545199,61.88518409,35.01098765,67.50964843
1788,5.89589,55.97154189,45.34533667,66.5977471,39.72016343,72.22292035
1789,5.89863,48.9967991,38.36925488,59.62434331,32.74337281,65.25022538
1790,5.90137,54.86148192,44.23259888,65.49036496,38.60600808,71.11695577
1791,5.90411,63.84923844,53.21901674,74.47946014,47.5917173,80.10675959
1792,5.906849,60.47804445,49.84648427,71.10960464,44.21847626,76.73761264
1793,5.909589,65.56604128,54.93314277,76.19893979,49.3044263,81.82765626
1794,5.912329,50.85122615,40.21698949,61.48546281,34.58756464,67.11488766
1795,5.915068,56.68372139,46.04814674,67.31929604,40.41801361,72.94942917
1796,5.917808,74.01800651,63.38109405,84.65491898,57.75025272,90.28576031
1797,5.920548,50.49900232,39.8607522,61.13725244,34.22920277,66.76880187
1798,5.923288,57.10209865,46.46251105,67.74168624,40.8302536,73.3739437
1799,5.926027,57.48383582,46.84291091,68.12476073,41.20994552,73.75772611
1800,5.928767,53.37347143,42.73120938,64.01573348,37.09753615,69.64940671
1801,5.931507,62.20669157,51.56309253,72.8502906,45.92871156,78.48467158
1802,5.934247,55.37249786,44.72756202,66.0174337,39.09247337,71.65252234
1803,5.936986,62.46686603,51.82059355,73.11313851,46.18479733,78.74893473
1804,5.939726,49.91652683,39.26891788,60.56413579,33.63241418,66.20063949
1805,5.942466,65.97345309,55.32450783,76.62239835,49.68729673,82.25960945
1806,5.945205,61.14857563,50.49829424,71.79885703,44.86037583,77.43677544
1807,5.947945,70.12300987,59.4713925,80.77462723,53.83276687,86.41325286
1808,5.950685,57.67788075,47.02492758,68.33083392,41.38559482,73.97016668
1809,5.953425,54.30051952,43.64623072,64.95480832,38.00619092,70.59484813
1810,5.956164,61.44601982,50.79039555,72.10164409,45.14964879,77.74239085
1811,5.958904,49.96950638,39.31254681,60.62646595,33.67109318,66.26791957
1812,5.961644,53.13184142,42.47354672,63.79013612,36.83138632,69.43229652
1813,5.964384,57.41070987,46.7510802,68.07033953,41.10821311,73.71320662
1814,5.967123,60.6220842,49.96111973,71.28304867,44.31754604,76.92662235
1815,5.969863,58.68125484,48.01895574,69.34355394,42.37467554,74.98783414
1816,5.972603,60.43231804,49.76868447,71.0959516,44.12369785,76.74093822
1817,5.975342,59.34215653,48.67718867,70.00712439,43.03149572,75.65281735
1818,5.978082,67.32976135,56.66345936,77.99606335,51.01706016,83.64246255
1819,5.980822,69.35539495,58.687759,80.02303091,53.04065364,85.67013627
1820,5.983562,66.84278779,56.17381804,77.51175754,50.52600661,83.15956897
1821,5.986301,65.11141646,54.44111308,75.78171985,48.79259567,81.43023726
1822,5.989041,61.70219894,51.03056209,72.37383578,45.38133879,78.02305909
1823,5.991781,64.34206251,53.66909237,75.01503265,48.01916326,80.66496176
1824,5.994521,63.14953785,52.47523458,73.82384112,46.82459975,79.47447595
1825,5.99726,61.72491188,51.04927565,72.40054812,45.39793519,78.05188857
1826,6,72.63811971,61.96115068,83.31508875,56.30910469,88.96713474
1827,6.00274,61.18034693,50.50204526,71.8586486,44.84929382,77.51140004
1828,6.005479,66.75802934,56.07839521,77.43766347,50.4249384,83.09112028
1829,6.008219,58.07317305,47.39220662,68.75413948,41.73804454,74.40830156
1830,6.010959,75.15934343,64.47704487,85.84164199,58.8221776,91.49650926
1831,6.013699,66.94967953,56.26604901,77.63331006,50.61047663,83.28888243
1832,6.016438,68.60116778,57.91620546,79.28613011,52.25992807,84.9424075
1833,6.019178,71.50745252,60.82115856,82.19374648,55.16417625,87.8507288
1834,6.021918,60.50317269,49.81554726,71.19079812,44.15786011,76.84848527
1835,6.024658,74.56892857,63.87997184,85.25788531,58.22157994,90.9162772
1836,6.027397,67.70824548,57.01795761,78.39853335,51.35886105,84.05762991
1837,6.030137,63.68595776,52.99433892,74.3775766,47.33453779,80.03737773
1838,6.032877,74.4520431,63.75909345,85.14499274,58.09858784,90.80549836
1839,6.035616,69.16014178,58.4658615,79.85442207,52.80465148,85.51563208
1840,6.038356,75.91080471,65.21519395,86.60641547,59.55327962,92.26832979
1841,6.041096,68.10428787,57.4073468,78.80122894,51.74472825,84.46384749
1842,6.043836,71.49309384,60.79482263,82.19136506,55.13149995,87.85468774
1843,6.046575,72.13733938,61.43773819,82.83694057,55.77371146,88.5009673
1844,6.049315,64.84265977,54.14172877,75.54359077,48.47699807,81.20832146
1845,6.052055,75.44998345,64.7477228,86.1522441,59.08228823,91.81767866
1846,6.054795,65.61330838,54.90971824,76.31689851,49.24357989,81.98303686
1847,6.057534,64.75255092,54.04763147,75.45747037,48.38078942,81.12431241
1848,6.060274,63.62405128,52.91780268,74.33029988,47.25025702,79.99784554
1849,6.063014,61.06489143,50.35731385,71.77246902,44.68906467,77.4407182
1850,6.065753,81.75801545,71.04910904,92.46692186,65.38015643,98.13587448
1851,6.068493,80.51051576,69.80028069,91.22075083,64.13062473,96.89040679
1852,6.071233,72.50318587,61.79162231,83.21474943,56.12126309,88.88510866
1853,6.073973,70.56127565,59.84838377,81.27416754,54.17732136,86.94522994
1854,6.076712,71.48713865,60.7729186,82.2013587,55.10115311,87.87312419
1855,6.079452,69.18261053,58.46706248,79.89815858,52.794594,85.57062707
1856,6.082192,75.93460971,65.21773383,86.6514856,59.54456243,92.324657
1857,6.084932,68.89357937,58.17537582,79.61178292,52.50150159,85.28565715
1858,6.087671,68.5973504,57.87781934,79.31688146,52.20324238,84.99145842
1859,6.090411,81.1567703,70.4359119,91.8776287,64.76063228,97.55290831
1860,6.093151,76.61937345,65.89718788,87.34155903,60.2212057,93.01754121
1861,6.09589,78.18770538,67.4641928,88.91121797,61.78750814,94.58790263
1862,6.09863,86.00309095,75.27825151,96.72793038,69.60086446,102.4053174
1863,6.10137,73.90929004,63.18312392,84.63545616,57.50503457,90.31354551
1864,6.10411,79.44093705,68.71344441,90.16842968,63.03465284,95.84722125
1865,6.106849,74.11017999,63.38136099,84.83899898,57.70186729,90.51849268
1866,6.109589,76.76271102,66.03256583,87.4928562,60.35237009,93.17305195
1867,6.112329,69.79530746,59.06383625,80.52677867,53.38293855,86.20767637
1868,6.115068,70.77100173,60.03820466,81.50379881,54.35660509,87.18539838
1869,6.117808,70.25151006,59.51738729,80.98563283,53.83508593,86.66793419
1870,6.120548,73.00740182,62.27195351,83.74285013,56.58895046,89.42585319
1871,6.123288,75.38677578,64.6500021,86.12354946,58.96629743,91.80725412
1872,6.126027,69.15396427,58.41586538,79.89206316,52.73145919,85.57646935
1873,6.128767,74.13659783,63.39717389,84.87602177,57.71206627,90.56112939
1874,6.131507,76.34818793,65.60743911,87.08893675,59.92163014,92.77474573
1875,6.134247,78.74661578,68.00454224,89.48868932,62.31803201,95.17519956
1876,6.136986,74.42122579,63.6778277,85.16462389,57.99061628,90.8518353
1877,6.139726,78.87517452,68.13045204,89.61989701,62.44253953,95.30780951
1878,6.142466,73.47049515,62.72444844,84.21654187,57.03583493,89.90515538
1879,6.145205,78.00623016,67.25885938,88.75360094,61.56954495,94.44291537
1880,6.147945,78.57016596,67.82147128,89.31886065,62.13145602,95.00887591
1881,6.150685,76.01454064,65.26452222,86.76455906,59.57380621,92.45527507
1882,6.153425,76.55899623,65.80765423,87.31033823,60.11623757,93.0017549
1883,6.156164,72.19570058,61.44303517,82.948366,55.75091794,88.64048323
1884,6.158904,71.99379737,61.23980871,82.74778604,55.54699099,88.44060376
1885,6.161644,73.8663488,63.11103705,84.62166055,57.41751893,90.31517868
1886,6.164384,68.72786691,57.97123223,79.48450159,52.27701379,85.17872002
1887,6.167123,69.95859921,59.20064177,80.71655665,53.5057231,86.41147531
1888,6.169863,73.03544109,62.27616105,83.79472113,56.58054224,89.49033993
1889,6.172603,81.09578322,70.33518074,91.8563857,64.63886188,97.55270456
1890,6.175342,62.17004784,51.40812308,72.93197259,45.71110425,78.62899142
1891,6.178082,64.34164438,53.57839752,75.10489125,47.8806788,80.80260997
1892,6.180822,74.72170261,63.95713379,85.48627142,58.25871528,91.18468994
1893,6.183562,81.84809737,71.08220677,92.61398798,65.38308854,98.3131062
1894,6.186301,74.40560662,63.63839439,85.17281884,57.93857653,90.8726367
1895,6.189041,70.21800997,59.44947628,80.98654366,53.74895889,86.68706106
1896,6.191781,76.33174404,65.56188905,87.10159903,59.8606722,92.80281588
1897,6.194521,78.12830749,67.35713136,88.89948362,61.65521514,94.60139984
1898,6.19726,65.73561287,54.96311576,76.50810998,49.26050026,82.21072548
1899,6.2,71.72319808,60.94938016,82.49701601,55.24606546,88.20033071
1900,6.20274,60.00094442,49.22580584,70.776083,43.52179203,76.4800968
1901,6.205479,67.73927621,56.96281715,78.51573528,51.25810431,84.22044812
1902,6.208219,72.00971577,61.23193637,82.78749516,55.52652459,88.49290694
1903,6.210959,66.98747975,56.20838019,77.76657932,50.50226956,83.47268995
1904,6.213699,68.19692139,57.41650182,78.97734096,51.70969242,84.68415036
1905,6.216438,70.4151323,59.63339289,81.19687172,53.92588481,86.9043798
1906,6.219178,67.93197934,57.14892024,78.71503844,51.44071356,84.42324512
1907,6.221918,69.04852723,58.26414861,79.83290585,52.55524341,85.54181104
1908,6.224658,66.12964906,55.34395108,76.91534704,49.63434746,82.62495066
1909,6.227397,70.66916,59.88214282,81.45617718,54.17184086,87.16647914
1910,6.230137,74.84432451,64.0559883,85.63266073,58.34498808,91.34366095
1911,6.232877,58.23597388,47.44631878,69.02562897,41.73462039,74.73732736
1912,6.235616,62.62446635,51.83349254,73.41544015,46.12109606,79.12783663
1913,6.238356,63.02429892,52.23200656,73.81659128,46.51891208,79.52968576
1914,6.241096,62.38660674,51.59299598,73.18021749,45.87920359,78.89400988
1915,6.243836,71.92482742,61.12989844,82.71975641,55.41540822,88.43424663
1916,6.246575,72.39152101,61.59527396,83.18776807,55.88008599,88.90295603
1917,6.249315,52.42468955,41.62712458,63.22225452,35.91123896,68.93814014
1918,6.252055,57.14542795,46.34654523,67.94431067,40.62996204,73.66089386
1919,6.254795,58.82841961,48.02821931,69.62861992,42.31093862,75.3459006
1920,6.257534,63.14254818,52.34103045,73.94406591,46.62305236,79.662044
1921,6.260274,57.39569495,46.59285995,68.19852995,40.87418454,73.91720535
1922,6.263014,57.54936046,46.74520836,68.35351257,41.02583571,74.07288521
1923,6.265753,56.11418329,45.30871424,66.91965234,39.58864445,72.63972214
1924,6.268493,69.32289579,58.51610995,80.12968162,52.79534309,85.85044848
1925,6.271233,56.0605411,45.25243864,66.86864356,39.5309748,72.59010739
1926,6.273973,60.00057254,49.19115361,70.80999146,43.46899288,76.53215219
1927,6.276712,63.52204943,52.7113142,74.33278466,46.98845667,80.0556422
1928,6.279452,61.1234968,50.31144543,71.93554817,44.58789116,77.65910243
1929,6.282192,55.93265946,45.1192921,66.74602682,39.3950412,72.47027772
1930,6.284932,59.8738691,49.05918592,70.68855228,43.33423846,76.41349974
1931,6.287671,61.43402443,50.61802558,72.25002327,44.89238166,77.9756672
1932,6.290411,62.59459111,51.77727677,73.41190546,46.05093645,79.13824577
1933,6.293151,60.94907936,50.13044967,71.76770905,44.40341306,77.49474567
1934,6.29589,71.92825374,61.10830887,82.74819861,55.38057604,88.47593144
1935,6.29863,60.00717316,49.18591326,70.82843306,43.4574843,76.55686202
1936,6.30137,64.26628335,53.44370859,75.08885811,47.71458358,80.81798312
1937,6.30411,56.88834973,46.06446026,67.71223919,40.33463929,73.44206016
1938,6.306849,59.10790549,48.28270148,69.9331095,42.55218463,75.66362635
1939,6.309589,64.92536651,54.09884812,75.75188491,48.36763548,81.48309755
1940,6.312329,59.10769788,48.27986526,69.9355305,42.54795691,75.66743885
1941,6.315068,59.99531648,49.16616979,70.82446316,43.43356582,76.55706714
1942,6.317808,60.55827387,49.72781327,71.38873446,43.99451376,77.12203398
1943,6.320548,54.10911343,43.27733909,64.94088777,37.54334412,70.67488274
1944,6.323288,57.91638953,47.0833016,68.74947746,41.34861126,74.4841678
1945,6.326027,48.25504988,37.42064852,59.08945124,31.6852629,64.82483687
1946,6.328767,53.05996009,42.22424547,63.89567472,36.48816464,69.63175555
1947,6.331507,54.88164257,44.04461483,65.7186703,38.30783888,71.45544625
1948,6.334247,51.87945027,41.04110958,62.71779096,35.3036386,68.45526194
1949,6.336986,43.13255245,32.29289897,53.97220593,26.55473303,59.71037186
1950,6.339726,58.13958353,47.29861742,68.98054965,41.55975662,74.71941045
1951,6.342466,51.45966841,40.61738982,62.30194699,34.87783424,68.04150258
1952,6.345205,51.21973691,40.37614601,62.06332781,34.63589573,67.80357809
1953,6.347945,63.41831895,52.57341589,74.26322201,46.832471,80.0041669
1954,6.350685,52.15520603,41.30899097,63.00142109,35.56735155,68.74306051
1955,6.353425,61.6641449,50.816618,72.51167179,45.07428413,78.25400566
1956,6.356164,53.68447076,42.83563219,64.53330934,37.09260396,70.27633757
1957,6.358904,58.70645761,47.85630752,69.55660771,42.11258501,75.30033022
1958,6.361644,46.0751502,35.22368874,56.92661166,29.47927204,62.67102836
1959,6.364384,42.70271588,31.84994321,53.55548854,26.1048324,59.30059935
1960,6.367123,51.63456931,40.7804856,62.48865302,35.03468076,68.23445786
1961,6.369863,52.63355642,41.77816182,63.48895102,36.03166304,69.2354498
1962,6.372603,59.34656937,48.48986404,70.2032747,42.7426714,75.95046734
1963,6.375342,60.1344374,49.2764215,70.99245331,43.52853509,76.74033972
1964,6.378082,56.4140689,45.55474258,67.27339521,39.80616248,73.02197532
1965,6.380822,49.12073756,38.260101,59.98137413,32.51082728,65.73064785
1966,6.383562,61.79775287,50.9358062,72.65969953,45.18583896,78.40966677
1967,6.386301,53.82560662,42.96235001,64.68886322,37.21168934,70.4395239
1968,6.389041,50.74732253,39.88275614,61.61188892,34.13140211,67.36324295
1969,6.391781,51.32417832,40.45830231,62.19005433,34.70625501,67.94210164
1970,6.394521,54.22472054,43.35753507,65.09190602,37.60479457,70.84464651
1971,6.39726,58.03701391,47.16851913,68.9055087,41.41508553,74.6589423
1972,6.4,55.81105869,44.94125476,66.68086262,39.18712813,72.43498925
1973,6.40274,59.05884319,48.18773027,69.92995612,42.43291071,75.68477568
1974,6.405479,54.69704326,43.82462149,65.56946502,38.06910908,71.32497743
1975,6.408219,58.61162764,47.7378972,69.48535808,41.98169201,75.24156327
1976,6.410959,48.44060053,37.56556157,59.31563949,31.80866369,65.07253736
1977,6.413699,55.14668284,44.27033552,66.02303017,38.51274504,71.78062065
1978,6.416438,48.61835481,37.74069928,59.49601034,31.98241628,65.25429334
1979,6.419178,53.99653354,43.11756996,64.87549711,37.35859452,70.63447255
1980,6.421918,60.64311953,49.76284806,71.52339099,44.00318026,77.28305879
1981,6.424658,55.1804097,44.2988305,66.0619889,38.53847043,71.82234897
1982,6.427397,60.45875134,49.57586457,71.34163812,43.81481231,77.10269038
1983,6.430137,66.16105648,55.27686228,77.04525067,49.51511792,82.80699504
1984,6.432877,54.60361976,43.71811831,65.48912122,37.95568192,71.25155761
1985,6.435616,49.62490612,38.73809756,60.51171468,32.97496923,66.27484301
1986,6.438356,54.7803315,43.89221599,65.66844701,38.12839581,71.4322672
1987,6.441096,60.28448972,49.39506742,71.17391202,43.63055547,76.93842398
1988,6.443836,60.41265977,49.52193084,71.30338871,43.75672719,77.06859236
1989,6.446575,57.13429016,46.24225474,68.02632557,40.47635949,73.79222083
1990,6.449315,54.97862475,44.08528301,65.87196648,38.31869623,71.63855326
1991,6.452055,59.26408675,48.36943885,70.15873465,42.60216063,75.92601287
1992,6.454795,51.48384893,40.58789502,62.37980283,34.81992544,68.14777242
1993,6.457534,52.64523694,41.74797719,63.5424967,35.97931633,69.31115756
1994,6.460274,65.0565703,54.15800484,75.95513575,48.38865279,81.7244878
1995,6.463014,67.10300349,56.2031325,78.00287448,50.43308934,83.77291764
1996,6.465753,49.2407103,38.33953393,60.14188667,32.56879974,65.91262086
1997,6.468493,60.67355707,49.77107547,71.57603867,43.99965034,77.3474638
1998,6.471233,59.57433932,48.67055265,70.47812599,42.89843666,76.25024198
1999,6.473973,64.30369775,53.39860616,75.20878933,47.62579939,80.9815961
2000,6.476712,64.71128183,53.80488549,75.61767817,48.03138802,81.39117564
2001,6.479452,69.71566885,58.80796791,80.62336979,53.03377982,86.39755787
2002,6.482192,55.00641553,44.09741015,65.91542092,38.32253153,71.69029954
2003,6.484932,64.62484939,53.71453972,75.53515907,47.93897065,81.31072813
2004,6.487671,61.39374372,50.48212991,72.30535752,44.70587048,78.08161696
2005,6.490411,60.48232188,49.56940409,71.39523966,43.79245438,77.17218938
2006,6.493151,64.93819936,54.02397776,75.85242097,48.24633784,81.63006089
2007,6.49589,73.05308958,62.13756431,83.96861486,56.35923427,89.74694489
2008,6.49863,68.49139163,57.57456284,79.40822041,51.79554277,85.18724048
2009,6.50137,61.05735348,50.13922134,71.97548562,44.35951131,77.75519565
2010,6.50411,60.70035727,49.78092193,71.6197926,44.00052203,77.4001925
2011,6.506849,60.08392359,49.16318521,71.00466197,43.38209552,76.78575166
2012,6.509589,60.6469357,49.72489443,71.56897697,43.94311504,77.35075637
2013,6.512329,76.27836895,65.35502495,87.20171295,59.57255593,92.98418197
2014,6.515068,74.00909974,63.08445316,84.93374632,57.3012946,90.71690488
2015,6.517808,67.30178401,56.37583501,78.22773301,50.59198698,84.01158103
2016,6.520548,69.06839458,58.14114331,79.99564585,52.35660591,85.78018325
2017,6.523288,65.63880083,54.71024745,76.56735421,48.92502075,82.35258091
2018,6.526027,54.63356247,43.70370713,65.56341781,37.91779122,71.34933372
2019,6.528767,68.37697348,57.44581634,79.30813061,51.65921129,85.09473566
2020,6.531507,67.60941422,56.67695543,78.541873,50.88966134,84.3291671
2021,6.534247,68.64306414,57.70930387,79.57682442,51.92132081,85.36480748
2022,6.536986,71.41834319,60.48328158,82.3534048,54.69460963,88.14207675
2023,6.539726,59.84300086,48.90663807,70.77936366,43.11727732,76.56872441
2024,6.542466,67.29044935,56.35278553,78.22811317,50.56273606,84.01816265
2025,6.545205,71.51739142,60.57842673,82.45635611,54.78768861,88.24709423
2026,6.547945,75.95420673,65.01394132,86.89447214,59.22251465,92.68589881
2027,6.550685,66.17504059,55.23347462,77.11660656,49.44135947,82.90872171
2028,6.553425,66.90214889,55.95928251,77.84501528,50.16647897,83.63781882
2029,6.556164,76.13920492,65.19503829,87.08337156,59.40154643,92.87686341
2030,6.558904,82.89019326,71.94472652,93.83565999,66.15054643,99.62984008
2031,6.561644,68.84198313,57.89521645,79.78874981,52.10034821,85.58361805
2032,6.564384,70.61379038,59.66572391,81.56185685,53.87016761,87.35741316
2033,6.567123,70.90841405,59.95904794,81.85778015,54.16280365,87.65402444
2034,6.569863,68.50702437,57.55635879,79.45768996,51.75942659,85.25462216
2035,6.572603,67.64841246,56.69644754,78.60037738,50.89882753,84.39799739
2036,6.575342,79.3280115,68.37474741,90.28127559,62.57643965,96.07958335
2037,6.578082,67.05958403,56.10502092,78.01414714,50.3060255,83.81314256
2038,6.580822,70.87019469,59.91433272,81.82605666,54.11464972,87.62573966
2039,6.583562,76.83206382,65.87490314,87.78922451,60.07453264,93.589595
2040,6.586301,77.4493916,66.49093236,88.40785084,60.68987445,94.20890875
2041,6.589041,69.94962751,58.98986986,80.90938515,53.18812462,86.7111304
2042,6.591781,78.63175518,67.67069929,89.59281108,61.86826679,95.39524357
2043,6.594521,77.80130079,66.83894679,88.76365478,61.03582713,94.56677445
2044,6.59726,76.86658732,65.90293538,87.83023926,60.09912863,93.63404601
2045,6.6,65.01008751,54.04513778,75.97503724,48.24064402,81.779531
2046,6.60274,70.10955186,59.1433045,81.07579922,53.33812381,86.88097991
2047,6.605479,81.25956484,70.29202,92.22710969,64.48615247,98.03297722
2048,6.608219,68.77505407,57.8062119,79.74389624,51.9996576,85.55045054
2049,6.610959,78.92040462,67.95026527,89.89054397,62.14302429,95.69778495
2050,6.613699,74.11310001,63.14166364,85.08453638,57.33373606,90.89246396
2051,6.616438,66.76415062,55.79141738,77.73688385,49.98280328,83.54549796
2052,6.619178,73.82236312,62.84833316,84.79639307,57.03903262,90.60569361
2053,6.621918,75.44026791,64.4649414,86.41559442,58.65495449,92.22558132
2054,6.624658,79.21026352,68.2336406,90.18688645,62.42296742,95.99755962
2055,6.627397,66.79658103,55.81866185,77.7745002,50.00730247,83.58585958
2056,6.630137,61.9210495,50.94183422,72.90026478,45.12978873,78.71231027
2057,6.632877,73.41006259,62.42955136,84.39057382,56.61681984,90.20330534
2058,6.635616,77.94669104,66.96488402,88.92849807,61.15146654,94.74191555
2059,6.638356,74.54532639,63.56222372,85.52842906,57.74812037,91.34253241
2060,6.641096,66.2871576,55.30275943,77.27155576,49.48797029,83.0863449
2061,6.643836,81.72681182,70.74111832,92.71250532,64.92564347,98.52798017
2062,6.646575,68.13919976,57.15221108,79.12618845,51.3360506,84.94234893
2063,6.649315,71.93370698,60.94542326,82.9219907,55.12857723,88.73883673
2064,6.652055,81.82391122,70.83433262,92.81348982,65.01680112,98.63102131
2065,6.654795,58.696277,47.70540368,69.68715033,41.88718679,75.50536721
2066,6.657534,79.49757124,68.50540334,90.48973914,62.68650115,96.30864133
2067,6.660274,74.65199014,63.65852782,85.64545246,57.8389404,91.46503988
2068,6.663014,75.07630618,64.08154958,86.07106277,58.26127702,91.89133533
2069,6.665753,76.90456311,65.9085124,87.90061382,60.08755477,93.72157145
2070,6.668493,73.04240511,62.04506043,84.03974978,56.22341782,89.8613924
2071,6.671233,70.95350643,59.95486794,81.95214491,54.13254042,87.77447243
2072,6.673973,59.73104196,48.73110981,70.73097411,42.90809747,76.55398645
2073,6.676712,75.55309224,64.55186658,86.5543179,58.7281695,92.37801498
2074,6.679452,69.18136481,58.17884579,80.18388382,52.35446405,86.00826557
2075,6.682192,77.9466943,66.94288207,88.95050652,61.11781575,94.77557284
2076,6.684932,70.47051079,59.46540552,81.47561606,53.63965469,87.30136689
2077,6.687671,68.8883437,57.88194552,79.89474188,52.05551028,85.72117712
2078,6.690411,71.84821822,60.8405273,82.85590915,55.01340771,88.68302874
2079,6.693151,70.21825362,59.2092701,81.22723714,53.38146625,87.05504099
2080,6.69589,60.32244337,49.3121674,71.33271934,43.48367938,77.16120737
2081,6.69863,71.96895612,60.95738786,82.98052439,55.12821574,88.80969651
2082,6.70137,69.97354746,58.96068705,80.98640786,53.13083091,86.81626401
2083,6.70411,73.65278302,62.63863062,84.66693541,56.80809054,90.49747549
2084,6.706849,67.00162207,55.98617784,78.01706631,50.1549539,83.84829025
2085,6.709589,64.57489002,53.5581541,75.59162594,47.72624638,81.42353366
2086,6.712329,62.69600548,51.67797802,73.71403294,45.84538661,79.54662436
2087,6.715068,74.03036717,63.01104832,85.04968601,57.17777329,90.88296105
2088,6.717808,59.93257805,48.91196798,70.95318813,43.0780094,76.7871467
2089,6.720548,66.09059681,55.06869566,77.11249797,49.23405363,82.94714
2090,6.723288,60.66403967,49.64084758,71.68723176,43.80552217,77.52255717
2091,6.726027,56.52610994,45.50162707,67.55059281,39.66561836,73.38660152
2092,6.728767,76.63738305,65.61160955,87.66315655,59.77491763,93.49984847
2093,6.731507,64.71221533,53.68515135,75.7392793,47.84777629,81.57665436
2094,6.734247,66.44739819,55.41904389,77.4757525,49.58098577,83.31381062
2095,6.736986,69.74748592,58.71784144,80.7771304,52.87910034,86.6158715
2096,6.739726,61.19079116,50.15985665,72.22172566,44.32043266,78.06114965
2097,6.742466,64.39735104,53.36512666,75.42957541,47.52501984,81.26968223
2098,6.745205,64.77163194,53.73811784,75.80514605,47.89732829,81.6459356
2099,6.747945,64.37535175,53.34054807,75.41015542,47.49907586,81.25162763
2100,6.750685,63.06615731,52.03006421,74.1022504,46.18790942,79.94440519
2101,6.753425,68.1010054,57.06362303,79.13838776,51.22078574,84.98122505
2102,6.756164,60.2229396,49.18426811,71.26161109,43.3407484,77.10513079
2103,6.758904,68.3795578,57.33959734,79.41951826,51.49539529,85.2637203
2104,6.761644,67.83950843,56.79825915,78.88075771,50.95337485,84.72564202
2105,6.764384,54.85421247,43.81167452,65.89675042,37.96610804,71.74231691
2106,6.767123,62.68341109,51.63958462,73.72723756,45.79333604,79.57348614
2107,6.769863,52.90863094,41.8635161,63.95374577,36.01658549,69.80067638
2108,6.772603,53.91355933,42.86715628,64.95996239,37.01954373,70.80757494
2109,6.775342,61.9919899,50.94429878,73.03968102,45.09600437,78.88797544
2110,6.778082,68.42694686,57.37796782,79.4759259,51.52899163,85.32490209
2111,6.780822,56.98680217,45.93653537,68.03706898,40.08687747,73.88672688
2112,6.783562,57.65137627,46.59982185,68.7029307,40.74948233,74.55327022
2113,6.786301,59.41432017,48.36147828,70.46716206,42.51045721,76.31818313
2114,6.789041,61.11349877,50.05936956,72.16762798,44.20766703,78.01933051
2115,6.791781,46.65357558,35.5981592,57.70899196,29.74577529,63.56137588
2116,6.794521,53.45872593,42.40202253,64.51542932,36.54895731,70.36849455
2117,6.79726,51.10519981,40.04720954,62.16319007,34.1934631,68.01693652
2118,6.8,54.84463968,43.78536269,65.90391666,37.9309351,71.75834426
2119,6.80274,51.16665214,40.10608858,62.22721569,34.25097992,68.08232435
2120,6.805479,53.67409462,42.61224464,64.73594459,36.75645499,70.59173424
2121,6.808219,56.87894427,45.81580803,67.94208051,39.95933747,73.79855108
2122,6.810959,52.0494352,40.98501284,63.11385756,35.12786145,68.97100896
2123,6.813699,62.40217572,51.33646739,73.46788405,45.47863524,79.3257162
2124,6.816438,54.97968815,43.912694,66.0466823,38.05418118,71.90519512
2125,6.819178,57.09863642,46.03035659,68.16691624,40.17116318,74.02610965
2126,6.821918,59.26379155,48.19422621,70.3333569,42.33435228,76.19323083
2127,6.824658,47.64972055,36.57886983,58.72057128,30.71831547,64.58112564
2128,6.827397,56.28406724,45.2119313,67.35620319,39.35069658,73.21743791
2129,6.830137,63.44933487,52.37591386,74.52275589,46.51399886,80.38467089
2130,6.832877,47.74016388,36.66545794,58.81486983,30.80286274,64.67746502
