"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"5.665753",76.9045631074245,66.3914424160151,87.4176837988338,60.8261324970035,92.9829937178454
"5.668493",73.0424051089925,62.5279310199311,83.556879198054,56.9619046554797,89.1229055625054
"5.671233",70.9535064251256,60.4376791125956,81.4693337376555,54.8709363949117,87.0360764553394
"5.673973",59.7310419621921,49.2138616003102,70.2482223240741,43.6464026215653,75.815681302819
"5.676712",75.5530922381684,65.0345590009836,86.0716254753531,59.4663838533139,91.6398006230228
"5.679452",69.1813648062785,58.661478867773,79.701250744784,53.0925876432791,85.2701419692779
"5.682192",77.9466942951232,67.4254558292119,88.4679327610344,61.8558486199587,94.0375399702876
"5.684932",70.4705107897924,59.9479199703232,80.9931016092616,54.3775968683404,86.5634247112444
"5.687671",68.8883436994171,58.364400700171,79.4122866986632,52.7933617974524,84.9833256013818
"5.690411",71.8482182249659,61.3229232196567,82.3735132302751,55.7511686081611,87.9452678417708
"5.693151",70.2182536195302,59.6916067818049,80.7449004572555,54.1191365534553,86.3173706856051
"5.695890",60.322443372517,49.7944448759557,70.8504418690784,44.2212591226399,76.4236276223941
"5.698630",71.9689561234582,61.439606141574,82.4983061053423,55.8657049551445,88.0722072917718
"5.701370",69.9735474582366,59.4428461644762,80.5042487519971,53.8682296367498,86.0788652797235
"5.704110",73.6527830159776,63.1207305837204,84.1848354482347,57.5453988064789,89.7601672254763
"5.706849",67.0016220707427,56.4682186733019,77.5350254681836,50.8921717382915,83.111072403194
"5.709589",64.5748900198235,54.0401358304452,75.1096442092018,48.463373829377,80.6864062102701
"5.712329",62.6960054819686,52.1599006738325,73.2321102901048,46.5824236983823,78.809587265555
"5.715068",74.0303671676551,63.4929119138742,84.567822421436,57.9147200556824,90.1460142796278
"5.717808",59.9325780539954,49.3937725276163,70.4713835803746,43.8148658782883,76.0502902297026
"5.720548",66.0905968149026,55.5504411889052,76.6307524409,49.970819840011,82.2103737897942
"5.723288",60.6640396697556,50.1225341170534,71.2055452224577,44.542198160128,76.7858811793832
"5.726027",56.5261099395581,45.9832546329983,67.0689652461178,40.4022041595413,72.6500157195749
"5.728767",76.637383051435,66.0931781637983,87.1815879390716,60.5114132652744,92.7633528375956
"5.731507",64.7122153270244,54.1666610310252,75.2577696230235,48.5841817988638,80.8402488551849
"5.734247",66.4473981932815,55.900494661568,76.994301724995,50.3173011871635,82.5774951993995
"5.736986",69.7474859191967,59.1992333243507,80.2957385140428,53.6153256990624,85.879646139331
"5.739726",61.1907911553005,50.6411896698375,71.7403926407634,45.0565679849898,77.3250143256111
"5.742466",64.3973510352421,53.8464008316117,74.9483012388724,48.2610651784938,80.5336368919904
"5.745205",64.7716319445337,54.2193331951193,75.3239306939481,48.6332836649853,80.909980224082
"5.747945",64.3753517459356,53.8217046230545,74.9289988688167,48.2349413071237,80.5157621847475
"5.750685",63.0661573079652,52.5111619838685,73.6211526320619,46.9236849733253,79.2086296426051
"5.753425",68.1010053961828,57.5446620430559,78.6573487493098,51.9564714290496,84.2455393633161
"5.756164",60.2229395993036,49.6652483892656,70.7806308093416,44.0763442629107,76.3695349356965
"5.758904",68.3795577969783,57.8205189020827,78.9385966918739,52.2309013544586,84.528214239498
"5.761644",67.8395084312234,57.2791220234577,78.3998948389892,51.6887911456092,83.9902257168377
"5.764384",54.8542124722657,44.2924787235515,65.4159462209799,38.7014346064884,71.006990338043
"5.767123",62.6834110910264,52.1203301732196,73.2464920088332,46.528572907917,78.8382492741359
"5.769863",52.9086309371649,42.3442030220557,63.4730588522742,36.7517326994537,69.0655291748762
"5.772603",53.9135593342468,43.3477845935595,64.479334074934,37.7546013045636,70.07251736393
"5.775342",61.99198990287,51.4248685082635,72.5591112974764,45.8309723437443,78.1530074619957
"5.778082",68.4269468583085,57.858478981376,78.9954147352411,52.2638700321694,84.5900236844476
"5.780822",56.9868021739477,46.4169879862167,67.5566163616787,40.8216663431239,73.1519380047715
"5.783562",57.6513762739158,47.0802159468483,68.2225366009833,41.484181700636,73.8185708471956
"5.786301",59.4143201712772,48.8418138762698,69.9868264662846,43.2450671176697,75.5835732248846
"5.789041",61.1134987727614,50.5396466811452,71.6873508643776,44.9421875008546,77.2848100446682
"5.791781",46.6535755831625,36.0783778662032,57.2287733001218,30.4802063548846,62.8269448114404
"5.794521",53.4587259278151,42.882182756713,64.0352690989172,37.2832990049943,69.6341528506358
"5.797260",51.1051998087111,40.5273113546012,61.683088262821,34.927715453076,67.2826841643462
"5.800000",54.8446396758813,44.2654061098332,65.4238732419293,38.6650981490602,71.0241812027023
"5.802740",51.1666521371794,40.5860736301977,61.747230644161,34.9850537007013,67.3482505736575
"5.805479",53.6740946164918,43.0921713395157,64.2560178934678,37.4904395317855,69.857749701198
"5.808219",56.8789442707258,46.2956763946294,67.4622121468221,40.6932327991208,73.0646557423307
"5.810959",52.049435202843,41.4648228984353,62.6340475072506,35.8616676055691,68.2372028001169
"5.813699",62.4021757175985,51.8162191556234,72.9881322795736,46.2123522557859,78.5919991794111
"5.816438",54.9796881481311,44.3923874992674,65.5669887969947,38.7878090828106,71.1715672134515
"5.819178",57.0986364151053,46.509991849967,67.6872809802437,40.9047020072084,73.2925708230023
"5.821918",59.2637915535522,48.6738032426881,69.8537798644163,43.0678020639108,75.4597810431936
"5.824658",47.6497205546457,37.0583886685398,58.2410524407516,31.4516762439926,63.8477648652988
"5.827397",56.2840672449274,45.6913919539988,66.876742535856,40.0839683738962,72.4841661159587
"5.830137",63.4493348748273,52.8553163494303,74.0433534002242,47.2471817039523,79.6514880457022
"5.832877",47.7401638836425,37.1448022940666,58.3355254732184,31.5359566733591,63.9443710939259
"5.835616",62.2873852554571,51.6906807719271,72.8840897389871,46.0811242661016,78.4936462448126
"5.838356",49.6040971008112,39.0060498934871,60.2021443081353,33.3957825926209,65.8124116090015
"5.841096",59.3383705082331,48.7389807472103,69.937760269256,43.1280027413465,75.5487382751198
"5.843836",51.8381103576414,41.2373782129506,62.4388425023322,35.6256895920979,68.0505311231849
"5.846575",63.9886361143686,53.386561755976,74.5907104727612,47.7741626101092,80.203109618628
"5.849315",57.9204081808726,47.3169917786798,68.5238245830654,41.7038821977393,74.1369341640059
"5.852055",50.3528602794777,39.7481020033218,60.9576185556336,34.134282077214,66.5714384817414
"5.854795",49.9566705979529,39.3505706176066,60.5627705782992,33.7360404362037,66.1773007597022
"5.857534",50.9324050399315,40.324963525103,61.5398465547599,34.709723178243,67.1550869016199
"5.860274",62.2404111301522,51.6316282504853,72.849194009819,46.0156778279724,78.465144432332
"5.863014",48.6578871092892,38.0477630343635,59.2680111842149,32.4311026259675,64.8846715926108
"5.865753",59.4596564758825,48.8481913752132,70.0711215765519,43.2308210706702,75.6884918810949
"5.868493",56.248257864074,45.635451907112,66.861063821036,40.0173717961238,72.4791439320243
"5.871233",50.3415333159337,39.7273866720658,60.9556799598017,34.1085968443003,66.5744697875672
"5.873973",61.3671591338789,50.7516719724276,71.9826462953303,45.1321725175188,77.6021457502391
"5.876712",46.4706198481598,35.8537923383834,57.0874473579361,30.2335833459313,62.7076563503882
"5.879452",57.225471647906,46.607303958999,67.843639336813,40.9863855185696,73.4645577772424
"5.882192",53.7402235425839,43.1207158436765,64.3597312414914,37.499088044802,69.9813590403659
"5.884932",57.5960279760623,46.9751804362207,68.2168755159039,41.3528433683993,73.8392125837252
"5.887671",50.4844823050666,39.8622950932931,61.1066695168401,34.2392488459893,66.7297157641439
"5.890411",55.4704767254517,44.8469500106846,66.0940034402188,39.2231946733289,71.7177587775744
"5.893151",51.2603180393163,40.6354519904301,61.8851840882026,35.0109876524193,67.5096484262134
"5.895890",55.9715418885297,45.3453366743349,66.5977471027245,39.7201634250318,72.2229203520276
"5.898630",48.9967990951761,38.3692548844195,59.6243433059327,32.7433728131533,65.2502253771989
"5.901370",54.8614819229726,44.2325988843372,65.490364961608,38.6060080804033,71.1169557655419
"5.904110",63.8492384411836,53.2190167432887,74.4794601390786,47.5917172959487,80.1067595864186
"5.906849",60.4780444542334,49.8464842656345,71.1096046428323,44.2184762641163,76.7376126443505
"5.909589",65.5660412791366,54.9331427683256,76.1989397899476,49.3044263018235,81.8276562564497
"5.912329",50.8512261498806,40.2169894852859,61.4854628144754,34.5875646429604,67.1148876568009
"5.915068",56.6837213917467,46.0481467417329,67.3192960417606,40.4180136127109,72.9494291707825
"5.917808",74.0180065128701,63.3810940457384,84.6549189800018,57.7502527191132,90.285760306627
"5.920548",50.4990023196358,39.8607522036238,61.1372524356477,34.2292027684551,66.7688018708164
"5.923288",57.1020986466568,46.4625110499389,67.7416862433747,40.8302535952527,73.373943698061
"5.926027",57.4838358192331,46.8429109099201,68.1247607285461,41.2099455247089,73.7577261137574
"5.928767",53.3734714303609,42.7312093765002,64.0157334842216,37.0975361497229,69.6494067109989
"5.931507",62.2066915654101,51.5630925349858,72.8502905958344,45.9287115555678,78.4846715752523
"5.934247",55.3724978565924,44.7275620175253,66.0174336956594,39.0924733743586,71.6525223388261
"5.936986",62.466866029319,51.8205935494668,73.1131385091712,46.1847973314098,78.7489347272282
"5.939726",49.9165268330629,39.2689178802198,60.564135785906,33.6324141760974,66.2006394900283
"5.942466",65.9734530876123,55.3245078295095,76.6223983457151,49.6872967281133,82.2596094471112
"5.945205",61.1485756330935,50.4982942373991,71.7988570287879,44.8603758274872,77.4367754386998
"5.947945",70.1230098655582,59.4713924998771,80.7746272312394,53.8327668701741,86.4132528609424
"5.950685",57.677880751553,47.0249275834271,68.330833919679,41.3855948226244,73.9701666804817
"5.953425",54.3005195218905,43.6462307187985,64.9548083249824,38.006190915554,70.5948481282269
"5.956164",61.4460198183516,50.7903955477096,72.1016440889937,45.149648790648,77.7423908460553
"5.958904",49.9695063772507,39.3125468064115,60.6264659480899,33.671093184124,66.2679195703774
"5.961644",53.1318414210147,42.4735467172684,63.790136124761,36.8313863183131,69.4322965237163
"5.964384",57.4107098652973,46.7510801958711,68.0703395347236,41.1082131087726,73.713206621822
"5.967123",60.6220841982675,49.9611197303257,71.2830486662093,44.3175460435756,76.9266223529594
"5.969863",58.681254842116,48.0189557427603,69.3435539414718,42.3746755448167,74.9878341394153
"5.972603",60.4323180362253,49.7686844724944,71.0959515999562,44.1236978517825,76.7409382206681
"5.975342",59.3421565327469,48.677188671617,70.0071243938768,43.0314957165285,75.6528173489653
"5.978082",67.3297613540853,56.6634593624699,77.9960633457006,51.0170601613634,83.6424625468071
"5.980822",69.3553949523978,58.6877589971478,80.0230309076478,53.0406536383489,85.6701362664467
"5.983562",66.8427877912567,56.1738180391603,77.5117575433532,50.5260066109613,83.1595689715521
"5.986301",65.1114164639608,54.4411130817437,75.7817198461779,48.792595672404,81.4302372555177
"5.989041",61.7021989376225,51.0305620919479,72.3738357832971,45.3813387896936,78.0230590855514
"5.991781",64.3420625108111,53.6690923682798,75.0150326533424,48.019163261304,80.6649617603182
"5.994521",63.1495378489104,52.4752345760607,73.8238411217601,46.8245997525235,79.4744759452974
"5.997260",61.7249118823976,51.0492756457054,72.4005481190897,45.3979351937337,78.0518885710614
"6.000000",72.6381197130082,61.9611506788871,83.3150887471292,56.3091046865751,88.9671347394413
"6.002740",61.180346929902,50.5020452647033,71.8586485951007,44.8492938201119,77.5114000396921
"6.005479",66.7580293406648,56.0783952106774,77.4376634706521,50.4249384018348,83.0911202794948
"6.008219",58.0731730501746,47.3922066216254,68.7541394787238,41.7380445365266,74.4083015638227
"6.010959",75.1593434300539,64.4770448691074,85.8416419910005,58.8221775957146,91.4965092643932
"6.013699",66.9496795324198,56.2660490051783,77.6333100596613,50.6104766314209,83.2888824334187
"6.016438",68.6011677849426,57.9162054574465,79.2861301124388,52.2599280712209,84.9424074986644
"6.019178",71.5074525228875,60.8211585611149,82.1937464846601,55.1641762502847,87.8507287954903
"6.021918",60.5031726879867,49.8155472578538,71.1907981181195,44.1578601102496,76.8484852657237
"6.024658",74.5689285735624,63.8799718409235,85.2578853062014,58.2215799443432,90.9162772027816
"6.027397",67.708245481572,57.0179576122192,78.3985333509249,51.358861054428,84.0576299087161
"6.030137",63.6859577579229,52.9943389175864,74.3775765982594,47.3345377863165,80.0373777295292
"6.032877",74.4520430979562,63.7590934523045,85.1449927436079,58.0985878352555,90.8054983606569
"6.035616",69.1601417808961,58.4658614955357,79.8544220662565,52.8046514803744,85.5156320814178
"6.038356",75.9108047088003,65.215193949276,86.6064154683247,59.5532796236365,92.2683297939642
"6.041096",68.1042878685026,57.4073468002972,78.801228936708,51.7447282517809,84.4638474852243
"6.043836",71.4930938440327,60.7948226325676,82.1913650554979,55.1314999487431,87.8546877393223
"6.046575",72.1373393813616,61.4377381919962,82.836940570727,55.7737114603997,88.5009673023235
"6.049315",64.8426597672634,54.1417287652957,75.5435907692312,48.4769980734305,81.2083214610963
"6.052055",75.4499834466537,64.7477227973199,86.1522440959876,59.0822882326569,91.8176786606506
"6.054795",65.613308375215,54.9097182436897,76.3168985067402,49.243579893667,81.983036856763
"6.057534",64.7525509167038,54.0476314681003,75.4574703653074,48.3807894201235,81.1243124132841
"6.060274",63.6240512770093,52.9178026763792,74.3302998776395,47.2502570178214,79.9978455361973
"6.063014",61.0648914347911,50.3573138471245,71.7724690224577,44.6890646653262,77.440718204256
"6.065753",81.7580154533683,71.049109043594,92.4669218631427,65.3801564258633,98.1358744808734
"6.068493",80.5105157613343,69.8002806943196,91.220750828349,64.1306247279319,96.8904067947366
"6.071233",72.5031858727706,61.7916223133215,83.2147494322196,56.12126308552,88.8851086600212
"6.073973",70.5612756532501,59.8483837661115,81.2741675403888,54.1773213641065,86.9452299423937
"6.076712",71.487138653601,60.7729186034561,82.2013587037459,55.101153114426,87.873124192776
"6.079452",69.1826105331939,58.4670624846649,79.8981585817228,52.7945939957553,85.5706270706324
"6.082192",75.9346097131146,65.2177338307626,86.6514855954665,59.5445624290868,92.3246569971423
"6.084932",68.8935793694363,58.1753758177612,79.6117829211115,52.5015015904002,85.2856571484725
"6.087671",68.5973503994136,57.8778193428539,79.3168814559733,52.2032423768563,84.9914584219709
"6.090411",81.1567702979502,70.4359119008836,91.8776286950168,64.7606322832657,97.5529083126347
"6.093151",76.6193734536254,65.8971878803685,87.3415590268823,60.2212056981141,93.0175412091367
"6.095890",78.1877053843088,67.4641927991171,88.9112179695004,61.787508139178,94.5879026294396
"6.098630",86.0030909470733,75.2782515141415,96.7279303800051,69.6008644634369,102.40531743071
"6.101370",73.9092900392777,63.1831239227394,84.635456155816,57.5050345681565,90.3135455103988
"6.104110",79.4409370470386,68.7134444109666,90.1684296831106,63.0346528393603,95.8472212547169
"6.106849",74.1101799852268,63.3813609936329,84.8389989768206,57.7018672918259,90.5184926786277
"6.109589",76.7627110177683,66.0325658346038,87.4928562009329,60.3523700893864,93.1730519461503
"6.112329",69.7953074583228,59.0638362474778,80.5267786691678,53.3829385456084,86.2076763710372
"6.115068",70.7710017345881,60.0382046598922,81.5037988092839,54.3566050880969,87.1853983810792
"6.117808",70.2515100600378,59.5173872852599,80.9856328348157,53.8350859302328,86.6679341898429
"6.120548",73.0074018232989,62.2719535121471,83.7428501344506,56.5889504605499,89.4258531860478
"6.123288",75.3867757793619,64.6500020954839,86.12354946324,58.9662974339465,91.8072541247774
"6.126027",69.1539642718665,58.4158653788491,79.8920631648839,52.7314591939692,85.5764693497639
"6.128767",74.1365978283242,63.3971738896939,84.8760217669546,57.712066268037,90.5611293886114
"6.131507",76.3481879331584,65.6074391123809,87.0889367539358,59.9216301404808,92.774745725836
"6.134247",78.7466157844476,68.0045422449285,89.4886893239667,62.3180320092866,95.1751995596086
"6.136986",74.4212257916179,63.677827696702,85.1646238865337,57.990616283788,90.8518352994477
"6.139726",78.8751745241838,68.1304520371557,89.619897011212,62.4425395334072,95.3078095149604
"6.142466",73.4704951536291,62.7244484377129,84.2165418695453,57.0358349295356,89.9051553777227
"6.145205",78.0062301586834,67.258859377043,88.7536009403238,61.5695449508105,94.4429153665563
"6.147945",78.5701659639658,67.8214712797047,89.3188606482269,62.1314560217588,95.0088759061728
"6.150685",76.0145406409055,65.2645222170669,86.7645590647441,59.5738062137176,92.4552750680934
"6.153425",76.5589962342218,65.8076542337888,87.3103382346547,60.116237571314,93.0017548971295
"6.156164",72.1957005844663,61.4430351703618,82.9483659985708,55.7509179350077,88.6404832339248
"6.158904",71.9937973730673,61.239808708154,82.7477860379806,55.546990986135,88.4406037599997
"6.161644",73.866348802021,63.1110370491014,84.6216605549405,57.4175189265999,90.315178677442
"6.164384",68.7278669075687,57.9712322293854,79.484501585752,52.2770137925521,85.1787200225853
"6.167123",69.9585992067882,59.2006417660237,80.7165566475527,53.5057231009774,86.4114753125989
"6.169863",73.0354410866082,62.276161045885,83.7947211273314,56.580542238713,89.4903399345034
"6.172603",81.0957832193391,70.3351807412196,91.8563856974585,64.6388618779773,97.5527045607009
"6.175342",62.1700478371312,51.4081230841181,72.9319725901443,45.7111042508291,78.6289914234333
"6.178082",64.3416443843615,53.5783975188974,75.1048912498255,47.8806788015537,80.8026099671692
"6.180822",74.7217026084451,63.957133792913,85.4862714239772,58.2587152774748,91.1846899394154
"6.183562",81.8480973739491,71.0822067706719,92.6139879772262,65.3830885430679,98.3131062048302
"6.186301",74.4056066156163,63.6383943868573,85.1728188443753,57.9385765329845,90.8726366982481
"6.189041",70.2180099713582,59.4494762793209,80.9865436633955,53.7489588850446,86.6870610576718
"6.191781",76.331744040614,65.5618890474422,87.1015990337858,59.8606721985961,92.8028158826318
"6.194521",78.1283074886767,67.3571313564546,88.8994836208989,61.6552151388409,94.6013998385125
"6.197260",65.735612868504,54.9631157592559,76.5081099777521,49.2605002586453,82.2107254783627
"6.200000",71.7231980848487,60.9493801605396,82.4970160091577,55.246065462671,88.2003307070264
"6.202740",60.00094441754,49.2258058400753,70.7760829950048,43.5217920306562,76.4800968044239
"6.205479",67.7392762141428,56.9628171453683,78.5157352829174,51.2581043100747,84.220448118211
"6.208219",72.0097157665424,61.2319363682443,82.7874951648405,55.5265245927208,88.492906940364
"6.210959",66.9874797534115,56.2083801873167,77.7665793195062,50.5022695571763,83.4726899496467
"6.213699",68.1969213890973,57.4165018168733,78.9773409613212,51.7096924176975,84.684150360497
"6.216438",70.4151323049076,59.6333928881625,81.1968717216527,53.9258848055015,86.9043798043137
"6.219178",67.9319793367076,57.1489202369901,78.715038436425,51.4407135563626,84.4232451170525
"6.221918",69.048527229071,58.2641486078705,79.8329058502714,52.5552434147639,85.541811043378
"6.224658",66.1296490573585,55.3439510761052,76.9153470386117,49.6343474559755,82.6249506587414
"6.227397",70.6691599984574,59.8821428185223,81.4561771783925,54.171840856794,87.1664791401208
"6.230137",74.8443245130999,64.0559882957947,85.6326607304052,58.3449880778611,91.3436609483388
"6.232877",58.2359738754818,47.446318782059,69.0256289689047,41.7346203932821,74.7373273576816
"6.235616",62.6244663466114,51.8334925382644,73.4154401549584,46.1210960639748,79.127836629248
"6.238356",63.0242989189834,52.2320065568466,73.8165912811203,46.5189120823437,79.5296857556231
"6.241096",62.3866067388821,51.5929959840308,73.1802174937334,45.8792035945827,78.8940098831815
"6.243836",71.9248274217268,61.1298984351772,82.7197564082763,55.4154082160209,88.4342466274327
"6.246575",72.3915210126203,61.5952739553299,83.1877680699107,55.8800859916708,88.9029560335698
"6.249315",52.4246895503047,41.6271245831717,63.2222545174377,35.9112389601845,68.938140140425
"6.252055",57.1454279490268,46.3465452328907,67.9443106651629,40.6299620357184,73.6608938623351
"6.254795",58.8284196137747,48.0282193094161,69.6286199181333,42.3109386231709,75.3459006043784
"6.257534",63.1425481790042,52.3410304471448,73.9440659108636,46.6230523569077,79.6620440011006
"6.260274",57.3956949465395,46.5928599478422,68.1985299452367,40.8741845386631,73.9172053544159
"6.263014",57.5493604622431,46.7452083573121,68.353512567174,41.0258357142096,74.0728852102766
"6.265753",56.1141832943644,45.3087142437452,66.9196523449836,39.5886444517069,72.6397221370219
"6.268493",69.3228957863354,58.5161099505147,80.129681622156,52.7953430944972,85.8504484781735
"6.271233",56.0605410987692,45.2524386381751,66.8686435593632,39.5309748031039,72.5901073944345
"6.273973",60.0005725384793,49.1911536134813,70.8099914634773,43.4689928842508,76.5321521927077
"6.276712",63.5220494337554,52.7113142046644,74.3327846628464,46.9884566661381,80.0556422013726
"6.279452",61.1234967986363,50.3114454257045,71.935548171568,44.587891162715,77.6591024345576
"6.282192",55.9326594600098,45.1192921034311,66.7460268165884,39.3950412007798,72.4702777192398
"6.284932",59.873869100581,49.0591859204908,70.6885522806712,43.3342384629481,76.4134997382139
"6.287671",61.4340244276868,50.6180255841619,72.2500232712116,44.8923816564675,77.975667198906
"6.290411",62.5945911142894,51.7772767673484,73.4119054612304,46.0509364542109,79.1382457743679
"6.293151",60.9490793641079,50.1304496737108,71.767709054505,44.4034130598081,77.4947456684077
"6.295890",71.928253740233,61.1083088662816,82.7481986141844,55.3805760362605,88.4759314442055
"6.298630",60.0071731600699,49.1859132624078,70.8284330577321,43.4574843008842,76.5568620192556
"6.301370",64.2662833506201,53.4437085890323,75.0888581122079,47.7145835805916,80.8179831206486
"6.304110",56.8883497278655,46.0644602620791,67.712239193652,40.3346392912756,73.4420601644555
"6.306849",59.1079054866325,48.2827014763162,69.9331094969488,42.5521846276734,75.6636263455916
"6.309589",64.925366513633,54.0988481183975,75.7518849088685,48.3676354764081,81.4830975508579
"6.312329",59.107697882064,48.2798652614618,69.9355305026663,42.5479569105878,75.6674388535402
"6.315068",59.9953164769867,49.1661697905121,70.8244631634613,43.4335658151849,76.5570671387885
"6.317808",60.5582738674117,49.7278132745011,71.3887344603223,43.9945137591211,77.1220339757023
"6.320548",54.1091134303204,43.2773390903521,64.9408877702886,37.5433441192891,70.6748827413516
"6.323288",57.916389531455,47.0833016037495,68.7494774591605,41.3486112613425,74.4841678015675
"6.326027",48.255049880679,37.4206485244986,59.0894512368594,31.6852628950561,64.8248368663019
"6.328767",53.0599600931707,42.2242454677198,63.8956747186215,36.4881646355196,69.6317555508217
"6.331507",54.8816425682432,44.0446148326685,65.7186703038179,38.3078388819577,71.4554462545287
"6.334247",51.879450271466,41.0411095848563,62.7177909580757,35.3036385998514,68.4552619430806
"6.336986",43.1325524470694,32.2928989684556,53.9722059256833,26.5547330333425,59.7103718607964
"6.339726",58.1395835333567,47.2986174217119,68.9805496450015,41.5597566206459,74.7194104460675
"6.342466",51.4596684090697,40.6173898233095,62.30194699483,34.8778342404153,68.0415025777241
"6.345205",51.2197369133061,40.3761460122881,62.0633278143241,34.63589573166,67.8035780949522
"6.347945",63.4183189494305,52.5734158919548,74.2632220069062,46.8324709976565,80.0041669012046
"6.350685",52.1552060298127,41.3089909746218,63.0014210850037,35.5673515506864,68.7430605089391
"6.353425",61.6641448983806,50.8166180041592,72.511671792602,45.0742841345894,78.2540056621718
"6.356164",53.6844707643189,42.8356321896943,64.5333093389435,37.0926039584623,70.2763375701755
"6.358904",58.7064576141054,47.8563075176474,69.5566077105634,42.1125850086949,75.3003302195158
"6.361644",46.0751502005966,35.2236887408174,56.9266116603758,29.4792720380558,62.6710283631374
"6.364384",42.7027158774574,31.8499432128118,53.5554885421029,26.104832400122,59.3005993547928
"6.367123",51.6345693075926,40.780485596478,62.4886530187072,35.0346807577104,68.2344578574749
"6.369863",52.6335564178145,41.7781618185708,63.4889510170581,36.0316630375455,69.2354497980834
"6.372603",59.346569372237,48.4898640431469,70.2032747013271,42.7426714036538,75.9504673408203
"6.375342",60.1344374047996,49.2764215040884,70.9924533055109,43.5285350898868,76.7403397197125
"6.378082",56.4140688966755,45.5547425825111,67.27339521084,39.8061624773301,73.021975316021
"6.380822",49.1207375649586,38.2601009954517,59.9813741344654,32.5108272829901,65.730647846927
"6.383562",61.7977528671677,50.935806200372,72.6596995339634,45.1858389642982,78.4096667700371
"6.386301",53.8256066185148,42.9623500124265,64.688863224603,37.2116893363788,70.4395239006507
"6.389041",50.7473225305362,39.8827561430946,61.6118889179778,34.131402110681,67.3632429503914
"6.391781",51.3241783229619,40.4583023120491,62.1900543338747,34.7062550068473,67.9421016390766
"6.394521",54.2247205427651,43.3575350662061,65.0919060193242,37.6047945717636,70.8446465137667
"6.397260",58.0370139110202,47.1685191265829,68.9055086954575,41.4150855264169,74.6589422956234
"6.400000",55.8110586903948,44.9412547557902,66.6808626249994,39.187128133388,72.4349892474016
"6.402740",59.058843193346,48.1877302662281,69.929956120464,42.4329107050466,75.6847756816455
"6.405479",54.697043255271,43.8246214932367,65.5694650173053,38.0691090767028,71.3249774338392
"6.408219",58.6116276373503,47.7378971979398,69.4853580767608,41.9816920094501,75.2415632652505
"6.410959",48.4406005279599,37.5655615686565,59.3156394872633,31.8086636915776,65.0725373643422
"6.413699",55.1466828448055,44.2703355230355,66.0230301665754,38.512745040704,71.780620648907
"6.416438",48.6183548099574,37.7406992830905,59.4960103368243,31.9824162788128,65.2542933411021
"6.419178",53.9965335350172,43.1175699603662,64.8754971096682,37.3585945174187,70.6344725526158
"6.421918",60.6431195254099,49.7628480602309,71.5233909905889,44.0031802618598,77.28305878896
"6.424658",55.1804096995757,44.2988305010681,66.0619888980833,38.5384704304898,71.8223489686615
"6.427397",60.4587513433869,49.5758645686934,71.3416381180804,43.8148123090944,77.1026903776795
"6.430137",66.1610564770423,55.276862283249,77.0452506708356,49.5151179177854,82.8069950362991
"6.432877",54.6036197615557,43.7181183056921,65.4891212174194,37.9556819174905,71.251557605621
"6.435616",49.6249061199399,38.7380975589789,60.511714680901,32.9749692311357,66.2748430087442
"6.438356",54.7803315029162,43.8922159937741,65.6684470120582,38.1283958093557,71.4322671964766
"6.441096",60.2844897236904,49.3950674232273,71.1739120241536,43.6305554652703,76.9384239821105
"6.443836",60.4126597725774,49.5219308375965,71.3033887075583,43.7567271891078,77.068592356047
"6.446575",57.1342901570368,46.2422547442852,68.0263255697884,40.4763594882415,73.7922208258321
"6.449315",54.9786247472862,44.0852830134545,65.871966481118,38.3186962328028,71.6385532617696
"6.452055",59.2640867518475,48.3694388535698,70.1587346501251,42.6021606312274,75.9260128724676
"6.454795",51.4838489284012,40.5878950222556,62.3798028345469,34.8199254411096,68.1477724156929
"6.457534",52.64523694477,41.747977187278,63.5424967022621,35.979316330186,69.311157559354
"6.460274",65.0565702955315,54.1580048431584,75.9551357479047,48.3886527929482,81.7244877981148
"6.463014",67.1030034907385,56.2031324998934,78.0028744815836,50.433089339363,83.772917642114
"6.465753",49.240710298816,38.3395339258518,60.1418866717801,32.5687997377694,65.9126208598625
"6.468493",60.6735570679284,49.771075469142,71.5760386667149,43.9996503362461,77.3474637996108
"6.471233",59.5743393213457,48.6705526529776,70.4781259897139,42.8984366579771,76.2502419847144
"6.473973",64.303697746301,53.3986061645357,75.2087893280662,47.6257993901095,80.9815961024924
"6.476712",64.7112818294839,53.8048854904499,75.6176781685178,48.0313880192476,81.3911756397201
"6.479452",69.7156688479763,58.8079679077462,80.6233697882065,53.0337798223874,86.3975578735653
"6.482192",55.0064155348495,44.0974101494395,65.9154209202595,38.3225315325144,71.6902995371845
"6.484932",64.6248493924118,53.7145397177825,75.535159067041,47.9389706518516,81.3107281329719
"6.487671",61.3937437168111,50.4821299088671,72.3053575247551,44.7058704764613,78.0816169571609
"6.490411",60.4823218775049,49.5694040920948,71.3952396629149,43.7924543757154,77.1721893792944
"6.493151",64.938199364444,54.0239777573606,75.8524209715273,48.2463378394793,81.6300608894086
"6.495890",73.0530895830025,62.1375643099829,83.9686148560221,56.3592342730419,89.7469448929632
"6.498630",68.4913916268973,57.5745628436226,79.408220410172,51.7955427700345,85.1872404837602
"6.501370",61.0573534800359,50.1392213421316,71.9754856179403,44.3595113142795,77.7551956457924
"6.504110",60.7003572660683,49.780921929104,71.6197926030326,44.0005220293415,77.4001925027951
